"driver_id","unique_users","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"102375","19","19","2","4.00","42.04","366.29999999999995"
"102382","17","17","2","4.00","39.989999999999995","219.82000000000002"
"102429","18","18","2","1.00","30.73","281.47"
"102449","10","10","2","4.00","46.85","153.25"
"102452","19","19","2","4.50","47.72","275.85999999999996"
"102457","11","11","2","3.00","54.989999999999995","153.01000000000002"
"115070","15","15","2","","35.66","221.59999999999997"
"117121","13","13","2","2.00","41.26","164.10999999999999"
"115084","13","13","2","3.00","31.28","228"
"102486","15","16","2","2.00","38.01","316.31999999999994"
"102511","18","18","2","3.00","38.47","245.51999999999998"
"102516","20","20","2","4.00","49.56","302.27"
"102518","17","17","2","1.00","50.96","256.63"
"102527","12","12","2","3.00","34.019999999999996","211.98000000000002"
"102537","16","16","2","1.00","55.86","270.58"
"102545","18","18","2","4.50","40.89","223.58"
"102549","14","14","2","4.00","39.84","200.10999999999999"
"102566","9","9","2","3.50","32.62","129.46"
"102569","14","14","2","3.00","35.980000000000004","221.76"
"102572","15","15","2","4.00","45.5","213.10000000000002"
"102575","16","16","2","3.00","38.349999999999994","261.32"
"102578","24","24","2","2.00","33.35","379.69"
"102590","16","16","2","5.00","25.92","309.35999999999996"
"102608","16","16","2","1.00","56.57","272.75"
"102614","14","14","2","1.00","28.979999999999997","244.76999999999998"
"102618","12","12","2","3.00","36.9","188.64999999999998"
"102627","15","15","2","2.50","39.879999999999995","194.46"
"102629","12","12","2","1.00","36.01","156.94000000000003"
"102631","11","11","2","5.00","32.18","158.59"
"102634","15","15","2","","45.480000000000004","208.09"
"102640","14","14","2","1.00","49.08","205.45000000000002"
"102647","17","17","2","1.00","36.25","260.90999999999997"
"102649","25","25","2","1.00","35.14","494.44000000000005"
"102653","8","8","2","","27.7","96.26"
"102656","17","17","2","5.00","49.58","267.89"
"102660","25","25","2","3.00","46.99","379.74000000000007"
"102661","12","12","2","1.00","42.2","142.36"
"115091","18","18","2","4.00","33.260000000000005","292.93"
"102680","14","14","2","4.00","29.33","194.75"
"102715","18","18","2","1.00","37.83","202.33"
"102718","19","19","2","5.00","31.96","294.65999999999997"
"102720","13","13","2","5.00","41.739999999999995","256.01"
"102724","7","7","2","2.50","44.18000000000001","79.81"
"115117","10","10","2","2.00","42.099999999999994","168.3"
"102757","17","17","2","5.00","59.019999999999996","324.73"
"102758","23","23","2","2.50","32.93","414.78000000000003"
"102760","17","17","2","3.00","48.379999999999995","344.19000000000005"
"102771","19","19","2","1.00","55.72","253.52000000000004"
"102783","13","13","2","3.00","35.63","185.57"
"115120","19","19","2","5.00","32.230000000000004","334.33"
"100452","16","16","2","1.00","48.56","239.73000000000002"
"102800","12","12","2","3.00","38.33","135.07999999999998"
"102801","18","18","2","","40.64","181.79000000000002"
"102804","17","17","2","2.00","26.11","313.67"
"102812","15","15","2","1.50","48.7","261.91"
"102831","28","28","2","1.00","48.870000000000005","537.17"
"102834","20","20","2","","31.99","337.15"
"102836","18","18","2","5.00","46.56","313.81999999999994"
"115121","15","15","2","","24.490000000000002","207.93"
"102839","13","13","2","5.00","44.39","190.90000000000003"
"102843","16","16","2","2.50","33.89","207.16999999999996"
"102845","11","11","2","1.00","33.760000000000005","179.92"
"115128","13","13","2","3.00","32.78","160.41"
"102867","15","15","2","1.00","51.19","249.52000000000004"
"102868","17","17","2","5.00","47.28","256.05"
"102880","14","14","2","4.50","38.239999999999995","232"
"102881","14","14","2","","50.62","216.32"
"102885","15","15","2","5.00","42.790000000000006","251.25999999999996"
"102894","15","15","2","4.00","52.09","182.2"
"102898","8","8","2","","34.9","102.88"
"102899","24","24","2","2.50","43.44","336.3999999999999"
"102903","12","12","2","5.00","36.129999999999995","186.54"
"102912","14","14","2","5.00","36.02","225.48999999999998"
"102914","18","18","2","5.00","45.129999999999995","263.62"
"102928","18","18","2","4.00","39.38","278.07"
"102945","14","14","2","2.00","43.230000000000004","263.32"
"102950","13","13","2","4.00","47.510000000000005","198.82"
"102958","22","22","2","5.00","38.19","369.40000000000003"
"102966","11","11","2","4.00","43.37","149.2"
"115154","13","13","2","4.00","38.03","227.72"
"117131","16","16","2","2.50","39.230000000000004","286.98"
"115171","16","16","2","3.00","51.14","203.22999999999996"
"103015","12","12","2","5.00","34.05","143.07000000000002"
"103035","13","13","2","","44.15","208.94"
"103037","11","11","2","4.50","36.7","162.94000000000003"
"103038","15","15","2","4.00","26.9","243.26999999999995"
"103049","13","13","2","1.00","51.31999999999999","179.3"
"117133","6","6","2","1.00","47.54","81.18"
"103057","18","18","2","2.50","28.78","303.95"
"103063","15","15","2","4.00","42.629999999999995","247.21"
"115193","20","20","2","5.00","41.730000000000004","319.03"
"103086","15","15","2","3.00","22.68","258.64"
"103098","19","19","2","2.50","34.59","334.49"
"103105","15","15","2","","27.310000000000002","193.1"
"103112","17","17","2","","33.92","288.4"
"115194","19","19","2","3.00","37.81","341.5300000000001"
"103148","10","10","2","4.50","54.849999999999994","156.01999999999998"
"103153","8","8","2","1.00","40.3","98.23"
"115204","15","15","2","5.00","32.46","215.76"
"103171","10","10","2","4.00","39.41","114.98"
"103174","14","14","2","2.00","46.06","223.30999999999997"
"103190","19","19","2","3.00","35.35","305.68"
"103192","18","18","2","3.00","50.86","314.67"
"103212","18","18","2","3.00","36.09","263.25"
"103213","19","19","2","4.00","37.599999999999994","335.76"
"103216","14","14","2","3.00","46.97","221.19"
"103219","16","16","2","3.00","27.5","259.52"
"103237","8","9","2","3.00","39.13","136.03"
"103248","15","15","2","5.00","28.43","210"
"103293","22","22","2","4.00","28.619999999999997","371.07"
"103299","15","15","2","3.50","52.349999999999994","283.65999999999997"
"103302","15","15","2","3.00","25.95","224.57000000000002"
"115224","13","13","2","","56.39","206.08999999999997"
"103306","12","12","2","3.00","46.37","158.36"
"103312","17","17","2","4.00","39.18","341.24"
"103321","16","16","2","4.00","41.89","242.13000000000002"
"103331","16","16","2","4.00","38.35","219.79999999999998"
"103334","15","15","2","2.00","34.91","288.29"
"103335","20","20","2","3.00","41.4","272.99"
"103350","16","16","2","1.50","38.6","229.86"
"103354","10","10","2","2.50","44.08","153.24"
"103356","14","14","2","4.50","47.79","194.04000000000002"
"103359","17","17","2","2.00","44.66","282.0199999999999"
"103361","12","12","2","","44.06","217.95"
"115230","20","20","2","","46.02","289.8"
"115234","16","16","2","2.00","23.1","224.22"
"103387","14","14","2","1.00","46.55","234.75"
"103388","15","15","2","1.50","37.07","234.86"
"103393","12","12","2","1.00","28.88","148.78"
"103396","12","12","2","","29.13","190.81"
"115240","19","19","2","5.00","51.81","329.90000000000003"
"103405","14","14","2","1.00","43.5","217.45999999999998"
"103423","13","13","2","3.00","29.62","175.68"
"115245","13","13","2","1.50","44.92","186.23000000000002"
"103436","17","17","2","3.50","36.349999999999994","291.34"
"103438","20","20","2","1.00","32.66","284.94000000000005"
"103440","12","12","2","3.00","30.32","142.4"
"115254","12","12","2","4.50","44.1","176.41"
"103482","24","24","2","3.00","24.28","415.17"
"103483","10","10","2","5.00","56.15","103.38000000000001"
"115258","11","11","2","5.00","44.81","148.82999999999998"
"103503","16","16","2","3.00","35.43","291.01000000000005"
"103506","21","21","2","4.50","43.22","325.08"
"103508","10","10","2","3.00","25.950000000000003","148.36"
"103509","19","19","2","5.00","35.900000000000006","315.90999999999997"
"103533","12","12","2","4.50","50.32","162.22000000000003"
"103542","22","22","2","2.00","49.43","373.09999999999997"
"103576","20","20","2","4.00","34.42","336.81"
"103581","20","20","2","4.00","29.93","379.01"
