"funnel_step","funnel_name","users","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"1","downloads","7","web","","","","","","","2021-07-02"
"1","downloads","13","android","","","","","","","2021-07-03"
"1","downloads","42","ios","","","","","","","2021-07-03"
"1","downloads","4","web","","","","","","","2021-07-03"
"1","downloads","12","android","","","","","","","2021-07-04"
"1","downloads","31","ios","","","","","","","2021-07-04"
"1","downloads","4","web","","","","","","","2021-07-04"
"1","downloads","16","android","","","","","","","2021-07-05"
"1","downloads","36","ios","","","","","","","2021-07-05"
"1","downloads","10","web","","","","","","","2021-07-05"
"1","downloads","16","android","","","","","","","2021-07-06"
"1","downloads","33","ios","","","","","","","2021-07-06"
"1","downloads","6","web","","","","","","","2021-07-06"
"1","downloads","25","android","","","","","","","2021-07-07"
"1","downloads","48","ios","","","","","","","2021-07-07"
"1","downloads","4","web","","","","","","","2021-07-07"
"1","downloads","14","android","","","","","","","2021-07-08"
"1","downloads","52","ios","","","","","","","2021-07-08"
"1","downloads","10","web","","","","","","","2021-07-08"
"1","downloads","9","android","","","","","","","2021-07-09"
"1","downloads","43","ios","","","","","","","2021-07-09"
"1","downloads","3","web","","","","","","","2021-07-09"
"1","downloads","25","android","","","","","","","2021-07-10"
"1","downloads","33","ios","","","","","","","2021-07-10"
"1","downloads","9","web","","","","","","","2021-07-10"
"1","downloads","21","android","","","","","","","2021-07-11"
"1","downloads","41","ios","","","","","","","2021-07-11"
"1","downloads","9","web","","","","","","","2021-07-11"
"1","downloads","26","android","","","","","","","2021-07-12"
"1","downloads","36","ios","","","","","","","2021-07-12"
"1","downloads","7","web","","","","","","","2021-07-12"
"1","downloads","19","android","","","","","","","2021-07-13"
"1","downloads","30","ios","","","","","","","2021-07-13"
"1","downloads","8","web","","","","","","","2021-07-13"
"1","downloads","19","android","","","","","","","2021-07-14"
"1","downloads","35","ios","","","","","","","2021-07-14"
"1","downloads","9","web","","","","","","","2021-07-14"
"1","downloads","18","android","","","","","","","2021-07-15"
"1","downloads","40","ios","","","","","","","2021-07-15"
"1","downloads","3","web","","","","","","","2021-07-15"
"1","downloads","17","android","","","","","","","2021-07-16"
"1","downloads","28","ios","","","","","","","2021-07-16"
"1","downloads","9","web","","","","","","","2021-07-16"
"1","downloads","20","android","","","","","","","2021-07-17"
"1","downloads","24","ios","","","","","","","2021-07-17"
"1","downloads","5","web","","","","","","","2021-07-17"
"1","downloads","22","android","","","","","","","2021-07-18"
"1","downloads","41","ios","","","","","","","2021-07-18"
"1","downloads","11","web","","","","","","","2021-07-18"
"1","downloads","25","android","","","","","","","2021-07-19"
"1","downloads","33","ios","","","","","","","2021-07-19"
"1","downloads","7","web","","","","","","","2021-07-19"
"1","downloads","15","android","","","","","","","2021-07-20"
"1","downloads","37","ios","","","","","","","2021-07-20"
"1","downloads","7","web","","","","","","","2021-07-20"
"1","downloads","12","android","","","","","","","2021-07-21"
"1","downloads","52","ios","","","","","","","2021-07-21"
"1","downloads","9","web","","","","","","","2021-07-21"
"1","downloads","20","android","","","","","","","2021-07-22"
"1","downloads","37","ios","","","","","","","2021-07-22"
"1","downloads","5","web","","","","","","","2021-07-22"
"1","downloads","21","android","","","","","","","2021-07-23"
"1","downloads","39","ios","","","","","","","2021-07-23"
"1","downloads","4","web","","","","","","","2021-07-23"
"1","downloads","14","android","","","","","","","2021-07-24"
"1","downloads","46","ios","","","","","","","2021-07-24"
"1","downloads","14","web","","","","","","","2021-07-24"
"1","downloads","22","android","","","","","","","2021-07-25"
"1","downloads","39","ios","","","","","","","2021-07-25"
"1","downloads","7","web","","","","","","","2021-07-25"
"1","downloads","23","android","","","","","","","2021-07-26"
"1","downloads","25","ios","","","","","","","2021-07-26"
"1","downloads","8","web","","","","","","","2021-07-26"
"1","downloads","35","android","","","","","","","2021-07-27"
"1","downloads","44","ios","","","","","","","2021-07-27"
"1","downloads","7","web","","","","","","","2021-07-27"
"1","downloads","18","android","","","","","","","2021-07-28"
"1","downloads","35","ios","","","","","","","2021-07-28"
"1","downloads","6","web","","","","","","","2021-07-28"
"1","downloads","15","android","","","","","","","2021-07-29"
"1","downloads","38","ios","","","","","","","2021-07-29"
"1","downloads","5","web","","","","","","","2021-07-29"
"1","downloads","21","android","","","","","","","2021-07-30"
"1","downloads","38","ios","","","","","","","2021-07-30"
"1","downloads","3","web","","","","","","","2021-07-30"
"1","downloads","21","android","","","","","","","2021-07-31"
"1","downloads","39","ios","","","","","","","2021-07-31"
"1","downloads","8","web","","","","","","","2021-07-31"
"1","downloads","12","android","","","","","","","2021-08-01"
"1","downloads","32","ios","","","","","","","2021-08-01"
"1","downloads","7","web","","","","","","","2021-08-01"
"1","downloads","17","android","","","","","","","2021-08-02"
"1","downloads","45","ios","","","","","","","2021-08-02"
"1","downloads","4","web","","","","","","","2021-08-02"
"1","downloads","20","android","","","","","","","2021-08-03"
"1","downloads","57","ios","","","","","","","2021-08-03"
"1","downloads","8","web","","","","","","","2021-08-03"
"1","downloads","15","android","","","","","","","2021-08-04"
"1","downloads","35","ios","","","","","","","2021-08-04"
"1","downloads","11","web","","","","","","","2021-08-04"
"1","downloads","17","android","","","","","","","2021-08-05"
"1","downloads","39","ios","","","","","","","2021-08-05"
"1","downloads","5","web","","","","","","","2021-08-05"
"1","downloads","14","android","","","","","","","2021-08-06"
"1","downloads","45","ios","","","","","","","2021-08-06"
"1","downloads","10","web","","","","","","","2021-08-06"
"1","downloads","26","android","","","","","","","2021-08-07"
"1","downloads","44","ios","","","","","","","2021-08-07"
"1","downloads","7","web","","","","","","","2021-08-07"
"1","downloads","21","android","","","","","","","2021-08-08"
"1","downloads","46","ios","","","","","","","2021-08-08"
"1","downloads","9","web","","","","","","","2021-08-08"
"1","downloads","18","android","","","","","","","2021-08-09"
"1","downloads","38","ios","","","","","","","2021-08-09"
"1","downloads","8","web","","","","","","","2021-08-09"
"1","downloads","16","android","","","","","","","2021-08-10"
"1","downloads","41","ios","","","","","","","2021-08-10"
"1","downloads","12","web","","","","","","","2021-08-10"
"1","downloads","10","android","","","","","","","2021-08-11"
"1","downloads","35","ios","","","","","","","2021-08-11"
"1","downloads","9","web","","","","","","","2021-08-11"
"1","downloads","18","android","","","","","","","2021-08-12"
"1","downloads","35","ios","","","","","","","2021-08-12"
"1","downloads","6","web","","","","","","","2021-08-12"
"1","downloads","16","android","","","","","","","2021-08-13"
"1","downloads","35","ios","","","","","","","2021-08-13"
"1","downloads","8","web","","","","","","","2021-08-13"
"1","downloads","22","android","","","","","","","2021-08-14"
"1","downloads","41","ios","","","","","","","2021-08-14"
"1","downloads","5","web","","","","","","","2021-08-14"
"1","downloads","15","android","","","","","","","2021-08-15"
"1","downloads","48","ios","","","","","","","2021-08-15"
"1","downloads","2","web","","","","","","","2021-08-15"
"1","downloads","17","android","","","","","","","2021-08-16"
"1","downloads","52","ios","","","","","","","2021-08-16"
"1","downloads","9","web","","","","","","","2021-08-16"
"1","downloads","13","android","","","","","","","2021-08-17"
"1","downloads","46","ios","","","","","","","2021-08-17"
"1","downloads","8","web","","","","","","","2021-08-17"
"1","downloads","16","android","","","","","","","2021-08-18"
"1","downloads","33","ios","","","","","","","2021-08-18"
"1","downloads","9","web","","","","","","","2021-08-18"
"1","downloads","24","android","","","","","","","2021-08-19"
"1","downloads","32","ios","","","","","","","2021-08-19"
"1","downloads","5","web","","","","","","","2021-08-19"
"1","downloads","22","android","","","","","","","2021-08-20"
"1","downloads","35","ios","","","","","","","2021-08-20"
"1","downloads","10","web","","","","","","","2021-08-20"
"1","downloads","29","android","","","","","","","2021-08-21"
"1","downloads","39","ios","","","","","","","2021-08-21"
"1","downloads","7","web","","","","","","","2021-08-21"
"1","downloads","19","android","","","","","","","2021-08-22"
"1","downloads","39","ios","","","","","","","2021-08-22"
"1","downloads","7","web","","","","","","","2021-08-22"
"1","downloads","23","android","","","","","","","2021-08-23"
"1","downloads","31","ios","","","","","","","2021-08-23"
"1","downloads","10","web","","","","","","","2021-08-23"
"1","downloads","19","android","","","","","","","2021-08-24"
"1","downloads","28","ios","","","","","","","2021-08-24"
"1","downloads","5","web","","","","","","","2021-08-24"
"1","downloads","13","android","","","","","","","2021-08-25"
"1","downloads","35","ios","","","","","","","2021-08-25"
"1","downloads","7","web","","","","","","","2021-08-25"
"1","downloads","16","android","","","","","","","2021-08-26"
"1","downloads","37","ios","","","","","","","2021-08-26"
"1","downloads","2","web","","","","","","","2021-08-26"
"1","downloads","23","android","","","","","","","2021-08-27"
"1","downloads","44","ios","","","","","","","2021-08-27"
"1","downloads","5","web","","","","","","","2021-08-27"
"1","downloads","10","android","","","","","","","2021-08-28"
"1","downloads","38","ios","","","","","","","2021-08-28"
"1","downloads","7","web","","","","","","","2021-08-28"
"1","downloads","20","android","","","","","","","2021-08-29"
"1","downloads","35","ios","","","","","","","2021-08-29"
"1","downloads","3","web","","","","","","","2021-08-29"
"1","downloads","19","android","","","","","","","2021-08-30"
"1","downloads","38","ios","","","","","","","2021-08-30"
"1","downloads","7","web","","","","","","","2021-08-30"
"1","downloads","20","android","","","","","","","2021-08-31"
"1","downloads","41","ios","","","","","","","2021-08-31"
"1","downloads","7","web","","","","","","","2021-08-31"
"1","downloads","19","android","","","","","","","2021-09-01"
"1","downloads","45","ios","","","","","","","2021-09-01"
"1","downloads","6","web","","","","","","","2021-09-01"
"1","downloads","21","android","","","","","","","2021-09-02"
"1","downloads","41","ios","","","","","","","2021-09-02"
"1","downloads","8","web","","","","","","","2021-09-02"
"1","downloads","18","android","","","","","","","2021-09-03"
"1","downloads","42","ios","","","","","","","2021-09-03"
"1","downloads","7","web","","","","","","","2021-09-03"
"1","downloads","16","android","","","","","","","2021-09-04"
"1","downloads","48","ios","","","","","","","2021-09-04"
"1","downloads","7","web","","","","","","","2021-09-04"
"1","downloads","16","android","","","","","","","2021-09-05"
"1","downloads","54","ios","","","","","","","2021-09-05"
"1","downloads","5","web","","","","","","","2021-09-05"
"1","downloads","17","android","","","","","","","2021-09-06"
"1","downloads","47","ios","","","","","","","2021-09-06"
"1","downloads","9","web","","","","","","","2021-09-06"
"1","downloads","17","android","","","","","","","2021-09-07"
"1","downloads","41","ios","","","","","","","2021-09-07"
"1","downloads","9","web","","","","","","","2021-09-07"
"1","downloads","14","android","","","","","","","2021-09-08"
"1","downloads","48","ios","","","","","","","2021-09-08"
"1","downloads","8","web","","","","","","","2021-09-08"
"1","downloads","10","android","","","","","","","2021-09-09"
"1","downloads","40","ios","","","","","","","2021-09-09"
"1","downloads","8","web","","","","","","","2021-09-09"
"1","downloads","20","android","","","","","","","2021-09-10"
"1","downloads","27","ios","","","","","","","2021-09-10"
"1","downloads","6","web","","","","","","","2021-09-10"
"1","downloads","14","android","","","","","","","2021-09-11"
