"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"107449","35","35","4","2.25","78.03999999999999","644.8900000000001"
"114931","33","33","4","3.25","85.6","532.54"
"103831","41","41","4","2.75","66.88","721.6599999999997"
"114974","33","33","4","2.50","94.54","538.4700000000001"
"114980","40","40","4","2.75","91.28999999999999","751.93"
"100022","37","37","4","","73.50999999999999","631.1799999999998"
"107513","46","46","4","","85.28999999999999","835.9200000000001"
"115031","48","48","4","4.00","91.82","885.1899999999998"
"115066","38","38","4","2.50","83.63","720.5899999999999"
"107637","40","40","4","","80.01","686.3599999999998"
"107650","35","35","4","","78.46","645.7900000000001"
"103879","43","43","4","3.25","77.37","837.4400000000002"
"115232","42","42","4","","98.45","692.9800000000004"
"107691","35","35","4","2.75","81.01","642.95"
"107729","33","33","4","2.75","56.4","531.31"
"103929","46","46","4","2.75","63.72","839.9199999999998"
"115333","40","40","4","2.75","87.69","706.4000000000003"
"115345","42","42","4","2.75","107.52000000000001","771.5599999999998"
"115372","47","47","4","","96.19","876.2999999999998"
"115377","41","41","4","2.50","101.74000000000001","801.4099999999999"
"115396","43","43","4","1.25","90.12","802.9"
"101947","28","28","4","3.50","77.08","418.31999999999994"
"115470","31","31","4","","82.97","589.94"
"107848","34","34","4","","68.17999999999999","577.08"
"107856","32","32","4","1.00","81.84","548.0699999999999"
"107860","36","36","4","2.75","67.43","658.2099999999998"
"115614","27","27","4","3.50","78.58","468.96000000000004"
"115622","32","33","4","","74.52000000000001","640.7800000000001"
"101958","37","37","4","2.50","94.55000000000001","670.0299999999997"
"115668","46","46","4","2.25","73.09","811.6000000000001"
"115673","43","43","4","","79.55","766.8900000000003"
"101978","31","31","4","3.00","74.80000000000001","523.4300000000002"
"101979","50","50","4","3.50","82.14","898.4300000000001"
"115776","40","41","4","","73.79","783.4900000000001"
"115794","37","37","4","1.75","89.77","695.94"
"115799","29","29","4","","67.77","522.3800000000001"
"101987","37","37","4","2.50","87.53","618.4799999999999"
"115913","48","48","4","","104.36000000000001","890.13"
"108078","37","37","4","3.00","65.61","659.5000000000001"
"100455","36","36","4","","85.53","618.76"
"115984","33","33","4","","64.45","593.42"
"116055","32","32","4","2.50","88.22","573.6"
"116083","39","39","4","1.00","75.45","672.67"
"100909","41","41","4","2.25","83.57000000000001","714.23"
"116095","37","37","4","3.25","75.42","664.13"
"116101","41","41","4","2.50","85.06","788.7400000000001"
"102039","39","39","4","3.25","90.07","663.9699999999998"
"108210","42","42","4","4.25","102.67","792.19"
"116211","34","34","4","4.50","65.75999999999999","586.4499999999999"
"100225","42","42","4","","84.61999999999999","798.4599999999998"
"108260","45","45","4","","84.17","752.6299999999999"
"116231","37","37","4","","83.58","613.07"
"116239","37","37","4","4.00","81.64","672.6600000000001"
"116333","47","47","4","2.25","89.24","833.2499999999999"
"116345","40","40","4","4.00","78.13","731.5100000000001"
"104180","35","35","4","","79.89","633.1300000000001"
"116385","38","38","4","4.00","74.34","651.8199999999999"
"116397","41","41","4","2.50","77.62","752.77"
"116400","43","43","4","4.00","69.34","817.29"
"108321","34","34","4","3.50","79.16","651.0999999999999"
"116467","22","22","4","2.50","80.03","340.84"
"108341","35","35","4","2.50","89.11000000000001","697.8299999999999"
"108354","39","39","4","2.00","71.19","738.3700000000001"
"102104","34","34","4","3.75","102.99000000000001","533.4499999999998"
"116503","41","41","4","2.25","80.81","727.67"
"116513","41","41","4","","55.489999999999995","753.9100000000002"
"104197","43","43","4","","66.36","791.0200000000001"
"116559","43","44","4","2.25","103.8","768.2600000000001"
"102141","47","47","4","","80.83","853.14"
"116585","33","33","4","2.75","82.24","567.6899999999999"
"104241","42","42","4","2.50","88.14","764.7600000000001"
"108459","40","40","4","","95.21000000000001","729.1899999999998"
"104267","42","42","4","3.75","72.57000000000001","768.0299999999997"
"104280","45","45","4","","62.69","822.9000000000002"
"104281","36","36","4","","69.38","655.42"
"102148","39","39","4","3.00","69.71000000000001","680.5300000000002"
"116744","38","38","4","2.50","89.92","716.0600000000001"
"108516","34","34","4","","98.77","617.66"
"116814","34","34","4","3.00","75.56","587.7"
"108535","42","42","4","4.25","88.32","794.1300000000002"
"116843","39","39","4","3.00","67.66","721.94"
"116857","47","47","4","","87.88","832.8099999999998"
"100473","33","33","4","2.75","87.56","558.33"
"100487","32","32","4","1.75","59.550000000000004","538.9200000000001"
"116955","38","38","4","2.75","80.06","629.8899999999999"
"116966","29","29","4","3.75","79.36","489.83"
"116982","45","45","4","2.75","78.37","798.36"
"108661","30","30","4","3.50","81.67999999999999","543.3399999999999"
"117093","40","40","4","","96.80000000000001","679.3599999999998"
"117105","37","37","4","3.00","77.89","710.3899999999999"
"100978","44","44","4","3.00","81.32000000000001","730.7700000000001"
"117152","34","34","4","3.50","89.17","646.77"
"117155","34","34","4","2.75","84.39","597.78"
"117168","42","42","4","","87.39","759.6500000000001"
"104457","24","24","4","3.25","82.83999999999999","452.09999999999997"
"117203","39","40","4","3.50","85.23","701.3800000000001"
"102200","39","39","4","4.00","69.81","621.84"
"108769","47","47","4","3.00","88.53999999999999","818.3900000000001"
"117215","50","50","4","3.25","89.61999999999999","853.4"
"108771","44","44","4","1.00","86.69","854.3799999999998"
"117241","39","39","4","","80.19","689.5600000000002"
"108788","33","33","4","2.75","72.41000000000001","572.6999999999999"
"102208","36","36","4","3.00","81.74000000000001","677.17"
"108808","40","40","4","","77.04","688.9599999999998"
"117334","31","31","4","","78.99","571.7599999999999"
"117336","37","37","4","","75.05999999999999","591.63"
"117381","39","39","4","2.00","80.66","709.6000000000003"
"100111","36","36","4","2.50","67.33","603.6499999999999"
"104546","36","36","4","3.25","64.50999999999999","578.5000000000001"
"108863","40","40","4","2.00","79.72","712.3699999999998"
"108872","32","32","4","2.00","73.35","558.38"
"117500","46","46","4","3.75","78.47000000000001","850.9599999999997"
"117508","46","46","4","3.25","100.58","829.2000000000002"
"104555","24","24","4","","86.87","391.6300000000001"
"102248","30","30","4","3.00","79.86","493.0500000000001"
"104560","41","41","4","3.75","71.30000000000001","769.5600000000002"
"117560","30","30","4","2.50","75.07","488.4599999999999"
"117580","37","37","4","1.00","94.92","655.01"
"117587","45","45","4","3.75","85.8","791.2399999999999"
"100063","38","38","4","","73.02","729.3900000000001"
"104593","31","32","4","","84.08000000000001","578.2500000000001"
"117608","44","44","4","4.25","70.84","786.9800000000001"
"100002","37","37","4","4.25","85.74000000000001","673.91"
"116501","32","32","3","","57.67","592.3900000000001"
"112430","41","41","3","","55.42","814.68"
"106350","41","41","3","3.67","66.83","728.59"
"112435","36","36","3","","57.61","766.4300000000001"
"101537","33","33","3","3.67","65.67","517.3799999999999"
"106363","49","49","3","1.67","64.55000000000001","855.49"
"112451","38","38","3","3.00","57.19","715.99"
"112456","31","31","3","","54.99","528.3699999999999"
"106369","43","43","3","","59.34","806.88"
"112478","35","35","3","","47.080000000000005","607.56"
"109041","30","30","3","","81.25999999999999","511.35999999999996"
"112487","43","43","3","","57.97","820.38"
"108825","39","39","3","3.33","76.53","698.0699999999998"
"102131","32","32","3","4.67","57.62","562.3600000000001"
"112498","35","36","3","2.33","51.1","671.3100000000001"
"100912","28","28","3","","52.06","484.22"
"112534","42","42","3","3.00","60.25","735.4100000000001"
"116524","37","37","3","","57.68","702.6800000000002"
"104804","33","33","3","2.67","63.709999999999994","589.87"
"103246","26","26","3","3.00","54.43","445.73999999999995"
"112548","33","33","3","2.67","53.95","542.18"
"117365","39","39","3","4.67","70.76","730.66"
"100926","38","39","3","","64.09","686.5799999999998"
"112575","35","35","3","2.67","75.10000000000001","683.1500000000001"
"117369","32","32","3","","59.44","593.0999999999999"
"108397","30","30","3","4.00","65.75","563.0500000000002"
"103253","40","40","3","2.00","57.93","768.6"
"101093","42","42","3","3.67","53.66","789.1300000000001"
"117374","35","35","3","3.33","39.2","713.64"
"110398","41","41","3","3.33","56.150000000000006","826.1"
"101566","40","40","3","","51.040000000000006","760.48"
"104235","34","34","3","","66.18","617.3499999999999"
"105381","31","31","3","1.33","68.24","539.8600000000001"
"100725","41","41","3","4.00","31.979999999999997","718.1"
"112605","35","36","3","2.33","63.97","626.08"
"112610","38","39","3","2.67","71.56","704.16"
"112615","34","34","3","1.33","41.7","606.8400000000001"
"112618","37","37","3","1.33","72.21","690.9499999999999"
"101576","32","32","3","1.67","57.67","608.3999999999999"
"112634","49","49","3","","67.28999999999999","955.9200000000001"
"101585","37","37","3","","49.16","642.3200000000002"
"109040","26","26","3","3.67","64.84","432.2999999999999"
"112652","32","32","3","2.00","71.88999999999999","577.3999999999999"
"109372","36","36","3","","57.46000000000001","691.22"
"112664","42","42","3","2.00","50.82000000000001","770.13"
"106435","40","40","3","3.33","51.43","794.54"
"102708","37","37","3","3.00","72.2","695.6200000000001"
"116593","45","45","3","3.33","65.09","865.5699999999999"
"106447","43","43","3","2.33","52.040000000000006","832.94"
"110383","40","40","3","4.00","51.64","666.2600000000001"
"106453","32","32","3","4.00","62.09","582.09"
"105373","33","33","3","1.33","56.28","571.3700000000001"
"108429","40","40","3","1.00","43.51","724.86"
"117561","38","38","3","3.33","49.94","685.1300000000001"
"106467","34","34","3","","47.77","599.99"
"112710","26","26","3","2.00","73.67","485.4899999999999"
"112716","30","30","3","2.33","58.03","513.28"
"116604","27","27","3","2.00","36.91","490.09"
"106472","31","31","3","2.67","55.66","607.01"
"110374","38","38","3","5.00","57.81","703.69"
"104245","35","35","3","3.33","52.68000000000001","655.9599999999999"
"106477","25","25","3","","64.11","452.9700000000001"
"112790","31","31","3","","44.37","579.4200000000002"
"106491","29","29","3","2.67","40.94","493.86"
"112799","32","32","3","3.33","68.49","560.17"
"112805","34","34","3","4.00","60.55","624.9800000000001"
"100317","34","34","3","2.33","45.22","649.38"
"112819","44","44","3","2.67","72.3","738.6199999999999"
"104768","37","37","3","3.33","49.87","693.1399999999999"
"109356","39","39","3","4.33","75.32000000000001","711.6799999999998"
"106496","42","42","3","4.33","40.230000000000004","727.6199999999999"
"112847","39","39","3","","66.77","745.5999999999999"
"112856","46","46","3","3.33","47.879999999999995","822.1099999999999"
"109355","43","43","3","3.33","50.03","817.08"
"100737","36","36","3","","48.489999999999995","609.5399999999997"
"104251","46","46","3","4.67","63.75","936.9199999999998"
"101619","46","46","3","","69.85","826.3200000000002"
"112882","29","29","3","3.33","43.120000000000005","516.9600000000002"
"112884","33","33","3","","74.50999999999999","557.5199999999999"
"108456","37","37","3","3.33","47.92","695.1999999999998"
"108827","45","45","3","","46.480000000000004","838.94"
"110343","35","35","3","","45.35000000000001","610.6299999999999"
"106516","41","41","3","3.67","49.35","840.6899999999999"
"102145","47","47","3","3.67","42.230000000000004","912.0699999999999"
"106530","42","42","3","3.67","58.379999999999995","798.5600000000002"
"112943","33","33","3","","60.51","593.7900000000001"
"105356","42","42","3","3.00","71.44999999999999","732.1600000000001"
"112950","42","42","3","","50.510000000000005","750.2500000000001"
"102398","48","48","3","3.33","59.92","904.2800000000002"
"106554","33","33","3","3.33","44.06","590.98"
"108466","36","36","3","4.67","55.18","573.6900000000002"
"112982","37","37","3","1.00","65.41","679.8300000000002"
"117399","40","40","3","","68.43","714.13"
"112995","32","32","3","","48.67","548.7500000000001"
"103345","31","31","3","3.33","35.03","566.6100000000001"
"103353","43","43","3","3.67","70.25","773.45"
"113013","33","33","3","2.33","66.28","634.0999999999999"
"106574","34","34","3","","70.08","595.3799999999999"
"106576","34","34","3","2.33","75.28","596.4"
"117402","36","36","3","","55.11","656.4299999999998"
"113026","32","32","3","2.33","81.41","569.5099999999999"
"116667","35","35","3","2.33","59.5","642.57"
"104529","33","33","3","3.33","66.14","584.9000000000001"
"103359","33","33","3","3.00","58.87","617.8500000000001"
"117422","47","47","3","2.33","53.64","849.6000000000001"
"116686","40","40","3","","63.38","740.31"
"101635","41","41","3","4.00","40.32","759.72"
"113069","30","30","3","1.33","57.04","530.5"
"106591","32","32","3","3.00","64.14","576.2400000000001"
"104298","26","26","3","3.67","75.64","456.62000000000006"
"113084","38","40","3","","47.77","738.2500000000001"
"105352","39","39","3","3.33","66.71000000000001","713.8500000000001"
"113097","40","40","3","3.00","56.18","722.18"
"116700","42","42","3","2.00","60.57000000000001","763.3599999999999"
"101647","49","49","3","2.00","56.58","979.3000000000001"
"113137","34","34","3","2.00","74.43","604.5000000000001"
"102696","38","38","3","3.67","50.419999999999995","671.1000000000003"
"113142","42","42","3","","67","770.14"
"113154","34","34","3","3.67","60.67","648.15"
"113157","36","36","3","3.33","33.61","598.09"
"100743","36","36","3","3.00","60.53999999999999","652.2600000000001"
"100015","34","34","3","4.33","50.55","569.15"
"103388","30","30","3","4.33","65.78","501.65"
"100745","32","32","3","","68.3","556.47"
"113192","30","30","3","2.00","64.74000000000001","529.6500000000001"
"104299","30","30","3","4.67","82.97999999999999","560.18"
"116717","40","40","3","4.33","79.22","801.5900000000001"
"104300","45","45","3","3.00","82.22","798.61"
"116728","45","45","3","3.67","65.84","817.7999999999998"
"116731","37","37","3","4.67","66.82","641.1800000000001"
"113222","31","31","3","3.67","61.589999999999996","570.0299999999999"
"110316","31","31","3","","54.72","573.1199999999999"
"106643","32","32","3","4.67","74.03999999999999","572.4699999999999"
