"driver_id","total_rides","total_users","rides_completed","rides_canceled","reviews","avg_ratings"
"116545","16","16","15","1","10","4.11"
"116601","9","9","9","0","5","4.11"
"100459","12","12","12","0","7","4.10"
"100573","13","13","10","3","8","4.10"
"101379","9","9","8","1","6","4.10"
"101756","18","18","14","4","7","4.10"
"102197","11","11","10","1","6","4.10"
"102250","14","14","10","4","7","4.10"
"102334","9","9","9","0","6","4.10"
"103096","11","11","11","0","7","4.10"
"103332","14","14","14","0","11","4.10"
"103873","10","10","8","2","7","4.10"
"103964","14","14","12","2","8","4.10"
"104244","18","18","17","1","8","4.10"
"105218","15","15","13","2","7","4.10"
"105564","13","13","13","0","6","4.10"
"105851","13","13","10","3","6","4.10"
"106134","13","13","12","1","6","4.10"
"106315","14","14","13","1","8","4.10"
"106595","17","17","17","0","12","4.10"
"107167","17","17","16","1","12","4.10"
"107477","16","16","15","1","10","4.10"
"107804","11","10","10","1","9","4.10"
"108306","14","14","12","2","6","4.10"
"108774","12","12","11","1","6","4.10"
"109170","12","12","9","3","6","4.10"
"109252","10","10","10","0","8","4.10"
"109446","10","10","8","2","6","4.10"
"110474","16","15","16","0","14","4.10"
"110888","12","12","10","2","8","4.10"
"111473","18","18","16","2","11","4.10"
"111486","15","15","15","0","6","4.10"
"111582","13","13","9","4","7","4.10"
"111771","19","19","18","1","11","4.10"
"111819","16","16","16","0","10","4.10"
"111921","9","9","8","1","7","4.10"
"112081","13","13","11","2","9","4.10"
"112157","9","9","9","0","7","4.10"
"112201","13","13","13","0","7","4.10"
"112727","12","12","12","0","8","4.10"
"112744","12","12","11","1","10","4.10"
"112754","8","8","7","1","6","4.10"
"112810","12","12","12","0","9","4.10"
"112983","10","10","8","2","7","4.10"
"113392","22","22","19","3","13","4.10"
"113688","11","11","10","1","8","4.10"
"113851","23","23","20","3","12","4.10"
"113960","12","12","10","2","7","4.10"
"114857","14","14","11","3","8","4.10"
"117151","10","10","10","0","7","4.10"
"100191","19","19","19","0","13","4.09"
"101587","15","15","15","0","11","4.09"
"102656","17","17","16","1","14","4.09"
"104733","22","22","20","2","13","4.09"
"109138","9","9","8","1","5","4.09"
"117366","18","18","16","2","13","4.09"
"100186","15","15","14","1","10","4.08"
"100491","17","17","16","1","12","4.08"
"101359","12","12","11","1","8","4.08"
"101707","13","13","13","0","8","4.08"
"102156","10","10","9","1","7","4.08"
"102677","10","10","10","0","6","4.08"
"102906","12","12","11","1","8","4.08"
"103923","10","10","10","0","7","4.08"
"104292","15","15","12","3","9","4.08"
"104539","17","17","16","1","11","4.08"
"104823","16","16","14","2","9","4.08"
"104968","16","16","15","1","13","4.08"
"104980","12","12","12","0","9","4.08"
"105235","11","11","11","0","7","4.08"
"105468","12","12","10","2","7","4.08"
"106811","14","14","12","2","8","4.08"
"107126","13","13","11","2","6","4.08"
"107307","13","13","11","2","11","4.08"
"107935","13","13","10","3","7","4.08"
"108203","17","17","16","1","11","4.08"
"108380","12","12","11","1","7","4.08"
"108979","12","12","10","2","7","4.08"
"109253","12","12","12","0","8","4.08"
"109624","14","14","14","0","7","4.08"
"109871","12","12","11","1","8","4.08"
"110748","16","16","14","2","7","4.08"
"110880","16","16","14","2","8","4.08"
"111341","15","15","11","4","9","4.08"
"111618","7","7","6","1","6","4.08"
"111687","14","14","14","0","8","4.08"
"111734","20","20","19","1","10","4.08"
"111806","19","19","19","0","14","4.08"
"111968","17","17","16","1","8","4.08"
"112748","20","20","16","4","12","4.08"
"112816","12","12","12","0","8","4.08"
"113031","16","16","15","1","8","4.08"
"114086","13","13","9","4","7","4.08"
"114221","12","12","11","1","7","4.08"
"114492","12","12","11","1","9","4.08"
"114685","10","10","8","2","8","4.08"
"114730","10","10","7","3","6","4.08"
"114966","17","17","16","1","9","4.08"
"115195","26","26","23","3","15","4.08"
"115208","18","18","17","1","11","4.08"
"115820","10","10","10","0","7","4.08"
"115852","15","15","12","3","10","4.08"
"115917","14","14","12","2","9","4.08"
"115935","9","9","7","2","6","4.08"
"117069","9","9","7","2","6","4.08"
"117362","13","13","10","3","7","4.08"
"101650","9","9","9","0","8","4.07"
"102325","15","15","13","2","10","4.07"
"102502","16","16","12","4","8","4.07"
"102556","14","14","14","0","12","4.07"
"103138","15","15","14","1","8","4.07"
"103304","16","16","14","2","10","4.07"
"103707","15","15","14","1","10","4.07"
"104775","12","12","10","2","7","4.07"
"105981","16","16","12","4","10","4.07"
"106431","13","13","12","1","8","4.07"
"107191","14","14","13","1","8","4.07"
"107309","15","15","15","0","9","4.07"
"108100","15","15","14","1","8","4.07"
"109838","15","15","14","1","9","4.07"
"109856","12","12","11","1","8","4.07"
"111708","14","14","13","1","12","4.07"
"112231","11","11","10","1","7","4.07"
"112872","17","17","15","2","8","4.07"
"113027","20","20","17","3","11","4.07"
"113214","19","19","13","6","10","4.07"
"113871","13","13","11","2","10","4.07"
"115044","10","10","8","2","8","4.07"
"115054","9","9","7","2","7","4.07"
"115177","12","12","10","2","7","4.07"
"115775","16","16","14","2","10","4.07"
"116299","15","15","13","2","9","4.07"
"116501","15","15","14","1","9","4.07"
"116657","16","16","15","1","9","4.07"
"117175","16","16","15","1","8","4.07"
"117384","18","18","16","2","8","4.07"
"100243","12","12","10","2","8","4.06"
"100411","17","17","15","2","13","4.06"
"100837","14","14","14","0","7","4.06"
"101248","12","12","11","1","9","4.06"
"101352","10","10","10","0","8","4.06"
"102051","14","14","10","4","10","4.06"
"102599","16","16","15","1","10","4.06"
"102855","18","18","15","3","10","4.06"
"103523","15","15","14","1","12","4.06"
"104413","17","17","16","1","10","4.06"
"106263","18","18","13","5","9","4.06"
"107689","13","13","13","0","10","4.06"
"108127","17","17","17","0","13","4.06"
"108516","15","15","14","1","11","4.06"
"109100","9","8","9","0","8","4.06"
"109226","16","16","16","0","12","4.06"
"109463","14","14","13","1","11","4.06"
"109608","10","10","10","0","9","4.06"
"110215","21","21","20","1","16","4.06"
"110941","19","19","18","1","12","4.06"
"111613","17","17","15","2","12","4.06"
"111641","26","26","25","1","18","4.06"
"111885","13","13","13","0","12","4.06"
"112152","18","18","16","2","10","4.06"
"112399","18","18","16","2","10","4.06"
"113835","19","19","17","2","12","4.06"
"115193","20","20","19","1","17","4.06"
"116000","19","19","16","3","15","4.06"
"117359","20","20","19","1","10","4.06"
"101666","13","13","12","1","10","4.05"
"102452","19","19","17","2","13","4.05"
"104963","14","14","13","1","9","4.05"
"107802","21","21","17","4","11","4.05"
"109700","11","11","11","0","10","4.05"
"111938","18","18","15","3","12","4.05"
"101670","14","14","12","2","11","4.04"
"102242","19","19","16","3","10","4.04"
"103004","18","18","16","2","9","4.04"
"104100","13","13","13","0","7","4.04"
"104710","18","18","16","2","13","4.04"
"106272","11","11","11","0","7","4.04"
"107659","13","13","12","1","7","4.04"
"108982","14","14","14","0","13","4.04"
"114105","13","13","11","2","9","4.04"
"114950","15","15","14","1","14","4.04"
"100268","15","15","11","4","10","4.03"
"101103","20","20","17","3","13","4.03"
"101879","18","18","15","3","11","4.03"
"105276","18","18","15","3","12","4.03"
"105728","19","19","19","0","11","4.03"
"106918","15","15","13","2","8","4.03"
"107164","11","11","10","1","8","4.03"
"108750","21","21","18","3","10","4.03"
"111138","17","17","14","3","8","4.03"
"111549","18","18","17","1","11","4.03"
"112537","13","13","13","0","8","4.03"
"113375","13","13","11","2","8","4.03"
"113468","12","12","10","2","9","4.03"
"115753","15","15","15","0","13","4.03"
"115878","20","20","18","2","14","4.03"
"102383","17","17","16","1","12","4.02"
"103378","14","14","13","1","12","4.02"
"103386","19","19","17","2","13","4.02"
"103922","19","19","17","2","15","4.02"
"103943","16","16","15","1","11","4.02"
"106357","19","19","17","2","13","4.02"
"108211","20","20","18","2","12","4.02"
"108949","17","17","17","0","13","4.02"
"110093","15","15","14","1","10","4.02"
"110883","28","28","26","2","19","4.02"
"102420","14","14","13","1","11","4.01"
"100085","20","20","16","4","8","4.00"
"100117","25","25","22","3","12","4.00"
"100144","9","9","6","3","2","4.00"
"100173","9","9","8","1","5","4.00"
"100174","11","11","8","3","6","4.00"
"100272","15","15","13","2","7","4.00"
"100416","10","10","9","1","6","4.00"
"100427","14","14","13","1","10","4.00"
"100509","6","6","6","0","2","4.00"
"100550","11","11","10","1","3","4.00"
"100556","20","20","18","2","10","4.00"
"100677","8","8","6","2","5","4.00"
"100797","9","9","9","0","6","4.00"
"100801","12","12","11","1","7","4.00"
"100910","12","12","9","3","2","4.00"
"101052","11","11","9","2","6","4.00"
"101080","16","16","13","3","7","4.00"
"101083","13","13","12","1","9","4.00"
"101155","14","14","12","2","7","4.00"
"101190","8","8","8","0","4","4.00"
"101246","10","10","9","1","6","4.00"
"101272","13","13","13","0","11","4.00"
"101304","10","10","9","1","8","4.00"
"101372","10","10","9","1","5","4.00"
"101479","16","16","15","1","9","4.00"
"101486","8","8","6","2","4","4.00"
"101507","9","9","7","2","3","4.00"
"101519","11","11","10","1","6","4.00"
"101592","11","11","11","0","7","4.00"
"101706","7","7","7","0","1","4.00"
"101715","11","11","11","0","8","4.00"
"101743","12","12","11","1","9","4.00"
"101794","8","8","7","1","7","4.00"
"101799","15","15","13","2","7","4.00"
"101803","15","15","13","2","8","4.00"
"101889","11","11","8","3","5","4.00"
"101996","16","16","15","1","5","4.00"
"102094","14","14","11","3","9","4.00"
"102120","4","4","3","1","3","4.00"
"102142","7","7","7","0","3","4.00"
"102186","10","10","9","1","4","4.00"
"102306","12","12","11","1","10","4.00"
"102348","11","11","9","2","6","4.00"
"102390","10","10","9","1","7","4.00"
"102395","7","7","6","1","3","4.00"
"102601","9","9","6","3","4","4.00"
"102669","8","8","8","0","7","4.00"
"102685","6","6","4","2","3","4.00"
"102710","18","18","17","1","13","4.00"
"102711","12","12","10","2","7","4.00"
"102793","14","14","13","1","6","4.00"
"102800","12","12","9","3","8","4.00"
"102847","12","12","11","1","7","4.00"
"102891","9","9","8","1","6","4.00"
"102922","15","15","14","1","7","4.00"
"102950","13","13","12","1","3","4.00"
"102989","13","13","12","1","8","4.00"
"102999","7","7","7","0","5","4.00"
"103044","10","10","10","0","8","4.00"
"103150","11","11","7","4","7","4.00"
"103220","14","14","12","2","7","4.00"
"103231","9","9","8","1","5","4.00"
"103258","14","14","12","2","2","4.00"
"103397","10","10","8","2","6","4.00"
"103543","10","10","8","2","5","4.00"
"103546","10","10","9","1","5","4.00"
"103742","19","19","16","3","8","4.00"
"103808","17","17","15","2","13","4.00"
"103872","13","13","11","2","7","4.00"
"104049","21","21","18","3","6","4.00"
"104082","7","7","7","0","6","4.00"
"104229","5","5","2","3","1","4.00"
"104237","10","10","10","0","6","4.00"
"104264","13","13","12","1","9","4.00"
"104420","7","7","4","3","4","4.00"
"104440","13","13","9","4","8","4.00"
"104445","10","10","9","1","6","4.00"
"104630","13","13","13","0","9","4.00"
"104679","6","6","5","1","3","4.00"
"104727","15","15","12","3","9","4.00"
"104755","11","11","9","2","7","4.00"
"104819","10","10","9","1","9","4.00"
"104849","10","10","10","0","6","4.00"
"104863","12","12","12","0","9","4.00"
"104899","17","17","16","1","12","4.00"
"104909","7","7","6","1","1","4.00"
"104910","17","17","16","1","9","4.00"
"104959","12","12","10","2","4","4.00"
"104971","8","8","7","1","5","4.00"
"104976","18","18","16","2","9","4.00"
"105010","13","13","12","1","7","4.00"
"105025","13","13","9","4","6","4.00"
"105064","6","6","5","1","4","4.00"
"105085","12","12","12","0","9","4.00"
"105151","10","10","9","1","5","4.00"
"105328","8","8","6","2","3","4.00"
"105337","10","10","9","1","8","4.00"
"105433","17","17","17","0","8","4.00"
"105475","9","9","9","0","7","4.00"
"105519","8","8","8","0","6","4.00"
"105688","12","12","10","2","1","4.00"
"105695","6","6","6","0","3","4.00"
"105779","11","11","10","1","7","4.00"
"105879","13","13","10","3","5","4.00"
"105955","10","10","10","0","7","4.00"
"105968","15","15","12","3","9","4.00"
"105977","16","16","13","3","8","4.00"
"106033","9","9","8","1","5","4.00"
"106107","13","13","12","1","9","4.00"
"106115","11","11","8","3","5","4.00"
"106218","10","10","9","1","3","4.00"
"106221","14","14","12","2","8","4.00"
"106232","14","14","12","2","6","4.00"
"106275","20","20","19","1","12","4.00"
"106348","19","19","17","2","10","4.00"
"106383","13","13","10","3","5","4.00"
"106420","4","4","4","0","2","4.00"
"106464","6","6","6","0","6","4.00"
"106971","14","14","13","1","7","4.00"
"107051","19","19","17","2","13","4.00"
"107144","10","10","9","1","7","4.00"
"107227","14","14","13","1","9","4.00"
"107352","9","9","7","2","5","4.00"
"107364","12","12","11","1","4","4.00"
"107468","13","13","11","2","8","4.00"
"107503","11","11","9","2","3","4.00"
"107546","13","13","9","4","6","4.00"
"107584","11","11","9","2","7","4.00"
"107593","10","10","7","3","6","4.00"
"107657","10","10","6","4","3","4.00"
"107704","13","13","12","1","6","4.00"
"107881","10","10","10","0","7","4.00"
"107900","14","14","13","1","7","4.00"
"108002","12","12","11","1","6","4.00"
"108050","13","13","13","0","8","4.00"
"108110","16","16","14","2","8","4.00"
"108119","17","17","15","2","9","4.00"
"108180","7","7","7","0","5","4.00"
"108241","10","10","10","0","8","4.00"
"108285","16","16","13","3","10","4.00"
"108287","12","12","10","2","7","4.00"
"108312","12","12","12","0","7","4.00"
"108318","8","8","7","1","6","4.00"
"108361","8","8","7","1","3","4.00"
"108452","9","9","7","2","1","4.00"
"108472","15","15","12","3","8","4.00"
"108475","11","11","10","1","8","4.00"
"108502","10","10","10","0","5","4.00"
"108528","6","6","4","2","2","4.00"
"108541","15","15","12","3","4","4.00"
"108548","12","12","10","2","4","4.00"
"108590","12","12","11","1","3","4.00"
"108640","11","11","11","0","9","4.00"
"108688","15","15","15","0","10","4.00"
"108704","8","8","7","1","5","4.00"
"108709","9","9","6","3","3","4.00"
"108762","13","13","11","2","5","4.00"
"108782","11","11","9","2","5","4.00"
"108786","9","9","8","1","3","4.00"
"108819","11","11","9","2","7","4.00"
"108886","8","8","8","0","6","4.00"
"108954","11","11","11","0","8","4.00"
"109074","9","9","8","1","3","4.00"
"109159","9","9","9","0","7","4.00"
"109187","11","11","11","0","6","4.00"
"109200","11","11","7","4","4","4.00"
"109206","9","9","8","1","5","4.00"
"109220","17","17","14","3","9","4.00"
"109299","5","5","4","1","3","4.00"
"109330","25","25","24","1","16","4.00"
"109348","6","6","3","3","2","4.00"
"109450","9","9","7","2","4","4.00"
"109631","12","12","10","2","5","4.00"
"109651","12","12","11","1","6","4.00"
"109712","13","13","8","5","2","4.00"
"109737","18","18","14","4","7","4.00"
"109901","9","9","9","0","6","4.00"
"109933","20","20","19","1","11","4.00"
"109949","6","6","5","1","1","4.00"
"110179","11","11","10","1","6","4.00"
"110211","7","7","7","0","3","4.00"
"110235","13","13","13","0","7","4.00"
"110288","19","19","17","2","11","4.00"
"110407","10","10","8","2","5","4.00"
"110454","14","14","11","3","6","4.00"
"110520","8","8","7","1","4","4.00"
"110638","13","13","12","1","7","4.00"
"110651","14","14","12","2","7","4.00"
"110701","12","12","8","4","5","4.00"
"110731","11","11","10","1","7","4.00"
"110790","14","14","11","3","6","4.00"
"110793","9","9","9","0","7","4.00"
"110797","22","22","18","4","12","4.00"
"110878","15","15","14","1","8","4.00"
"111051","15","15","10","5","8","4.00"
"111145","18","18","18","0","10","4.00"
"111179","11","11","11","0","4","4.00"
"111211","13","13","12","1","8","4.00"
"111365","10","10","10","0","9","4.00"
"111403","10","10","9","1","5","4.00"
"111701","6","6","5","1","4","4.00"
"111728","9","9","7","2","3","4.00"
"111906","13","13","11","2","6","4.00"
"111983","8","8","8","0","8","4.00"
"112025","7","7","6","1","6","4.00"
"112108","12","12","11","1","8","4.00"
"112142","13","13","12","1","6","4.00"
"112155","15","15","12","3","6","4.00"
"112226","12","12","10","2","5","4.00"
"112260","8","8","6","2","3","4.00"
"112287","22","22","20","2","14","4.00"
"112291","11","11","11","0","6","4.00"
"112348","12","12","12","0","10","4.00"
"112389","12","12","11","1","9","4.00"
"112390","11","11","11","0","9","4.00"
"112642","4","4","4","0","3","4.00"
"112711","15","15","14","1","8","4.00"
"112730","7","7","7","0","2","4.00"
"112743","12","12","10","2","7","4.00"
"112756","13","13","12","1","11","4.00"
"112863","15","15","15","0","7","4.00"
"113004","11","11","9","2","3","4.00"
"113014","14","14","11","3","7","4.00"
"113094","9","9","8","1","7","4.00"
"113336","6","6","4","2","3","4.00"
"113403","14","14","13","1","8","4.00"
"113470","11","11","10","1","5","4.00"
"113473","10","10","10","0","6","4.00"
"113503","14","14","12","2","6","4.00"
